761,4
762,3
764,0
765,0
766,4
767,3
768,2
769,0
770,0
771,0
772,1
774,3
775,14
777,0
778,10
779,0
780,0
781,10
782,3
783,0
784,0
785,11
786,0
787,1
789,0
792,0
793,0
794,3
795,0
796,2
797,0
799,0
800,0
802,2
804,0
806,0
807,10
808,0
809,2
810,0
811,3
814,2
816,2
817,0
819,2
820,0
821,0
822,0
824,10
825,10
826,2
828,0
829,1
830,0
831,1
832,0
833,0
834,3
835,10
837,0
838,0
839,0
840,0
841,10
842,0
843,11
844,4
845,0
846,4
847,3
848,0
849,0
850,0
851,0
852,1
853,3
854,2
855,10
856,10
857,8
858,12
859,12
860,3
861,0
862,1
863,2
864,0
865,0
868,0
869,0
870,0
871,0
872,10
873,4
874,0
875,0
876,4
877,3
878,0
879,0
880,0
881,3
882,4
883,0
884,0
885,0
887,0
888,0
890,0
891,4
892,0
893,3
894,10
896,0
897,0
898,0
899,0
900,0
901,2
903,4
905,10
906,12
907,0
910,2
911,0
912,1
913,0
914,14
915,2
916,0
917,3
918,0
919,0
920,0
922,0
923,3
925,3
926,0
927,0
928,0
929,0
930,5
931,0
932,0
934,0
938,3
939,3
940,4
941,2
942,3
944,0
945,0
946,0
947,10
948,0
949,4
950,10
953,0
954,4
955,0
956,0
957,5
959,4
961,8
962,0
963,0
964,10
965,3
966,0
967,0
970,0
972,0
973,0
974,0
977,0
978,0
979,2
980,3
981,0
984,0
985,0
986,12
987,0
989,6
990,3
991,0
993,0
994,0
995,0
996,0
997,0
998,14
1000,0
1001,3
1005,3
1006,0
1007,4
1008,5
1011,2
1013,4
1014,0
1016,4
1017,8
1019,2
1020,6
1021,10
1022,2
1023,0
1024,0
1025,1
1026,0
1027,4
1029,0
1030,0
1031,1
1032,0
1033,0
1034,0
1035,2
1036,1
1037,0
1038,0
1039,0
1042,2
1044,2
1045,0
1046,0
1047,0
1048,2
1049,0
1050,5
1051,3
1052,3
1053,0
1055,2
1057,0
1058,2
1059,0
1060,8
1062,2
1063,0
1065,0
1066,3
1067,3
1069,2
1070,0
1071,3
1072,4
1073,10
1077,0
1078,2
1079,0
1081,0
1082,10
1083,3
1084,12
1085,0
1086,12
1087,10
1088,0
1089,10
1090,13
1091,4
1092,10
1093,2
1094,0
1096,4
1097,0
1099,0
1100,0
1101,0
1102,0
1103,2
1104,0
1105,0
1106,1
1107,0
1108,3
1109,0
1110,11
1111,0
1112,3
1113,1
1115,0
1116,0
1117,1
1118,3
1119,10
1120,3
1121,13
1122,3
1123,2
1125,9
1127,0
1128,10
1129,3
1130,10
1132,2
1133,0
1134,2
1135,2
1138,4
1139,0
1140,0
1141,2
1142,3
1143,3
1144,4
1145,3
1146,14
1147,4
1148,4
1151,0
1152,0
1153,1
1154,0
1156,1
1159,2
1160,0
1161,0
1162,14
1163,10
1164,10
1165,0
1166,0
1167,0
1168,2
1169,3
1170,0
1171,4
1172,2
1173,10
1174,0
1175,0
1176,0
1177,10
1178,11
1179,1
1180,1
1181,10
1182,2
1183,14
1184,0
1185,0
1186,0
1187,0
1188,10
1189,2
1190,3
1191,0
1192,0
1193,2
1194,14
1197,4
1198,12
1200,0
1201,2
1203,0
1207,0
1209,0
1210,3
1211,0
1212,2
1213,11
1215,0
1216,0
1217,3
1219,0
1220,1
1221,2
1222,0
1223,0
1224,0
1226,2
1227,2
1229,0
1230,10
1231,0
1232,3
1233,3
1234,0
1235,3
1237,4
1238,10
1239,6
1240,0
1242,0
1243,10
1244,2
1245,0
1246,14
1247,0
1250,0
1251,0
1252,3
1253,0
1254,2
1255,0
1256,3
1257,11
1258,1
1259,3
1263,3
1264,3
1265,13
1266,2
1267,0
1268,0
1269,1
1270,5
1271,10
1272,10
1274,0
1275,12
1276,2
1277,5
1278,0
1279,0
1280,2
1281,11
1282,14
1283,0
1284,0
1285,10
1286,10
1287,2
1288,2
1289,9
1291,0
1292,0
1294,0
1297,3
1299,8
1300,14
1301,12
1302,10
1303,0
1305,0
1307,0
1308,13
1310,2
1312,0
1313,3
1314,0
1315,0
1316,0
1318,0
1319,0
1320,0
1326,0
1327,2
1328,2
1329,4
1330,0
1331,0
1332,0
1333,0
1336,10
1337,2
1338,0
1339,0
1340,3
1341,0
1342,0
1343,2
1346,0
1347,2
1348,10
1349,0
1350,0
1351,0
1352,14
1353,6
1354,4
1356,0
1357,0
1358,0
1360,0
1361,10
1362,0
1363,0
1364,1
1365,0
1366,0
1367,2
1368,0
1369,0
1370,3
1371,0
1372,3
1373,3
1374,2
1375,3
1376,1
1377,0
1378,0
1379,0
1383,0
1384,1
1385,2
1386,0
1387,0
1388,4
1390,2
1391,0
1392,0
1393,0
1395,2
1396,0
1397,0
1398,0
1399,0
1400,1
1402,12
1403,13
1404,2
1405,3
1406,0
1407,0
1408,0
1409,0
1410,14
1411,9
1412,2
1413,2
1414,0
1416,3
1417,6
1418,10
1419,13
1420,2
1421,1
1422,9
1423,0
1424,0
1425,9
1427,2
1428,0
1430,3
1431,0
1432,6
1433,0
1434,0
1435,1
1437,0
1438,14
1439,0
1440,0
1441,4
1442,4
1444,2
1445,10
1446,2
1447,10
1448,11
1449,9
1450,10
1451,12
1453,0
1455,11
1457,4
1458,0
1459,4
1460,3
1461,10
1462,10
1463,0
1465,3
1466,10
1467,0
1469,0
1470,0
1471,0
1472,1
1474,5
1475,0
1476,0
1478,0
1479,0
1480,10
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,1
1489,2
1490,4
1492,0
1493,0
1494,0
1496,0
1497,4
1499,0
1500,6
1501,2
1502,2
1503,2
1505,0
1506,0
1508,0
1509,0
1510,12
1511,0
1512,0
1513,0
1514,2
1515,2
1517,0
1518,0
1519,0
1520,0
1521,12
1522,1
1523,0
1524,0
1525,0
1526,0
1527,4
1528,2
1529,5
1530,2
1531,3
1532,0
1533,0
1534,4
1535,5
1536,0
1538,2
1539,2
1540,9
1541,0
1542,11
1543,13
1544,10
1546,0
1547,1
1548,3
1549,0
1550,0
1551,0
1552,2
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1561,2
1562,2
1563,10
1564,10
1565,0
1566,3
1568,1
1569,0
1572,0
1573,13
1574,4
1575,2
1576,0
1577,0
1578,2
1579,4
1581,10
1582,0
1584,0
1585,0
1587,0
1588,0
1589,0
1591,12
1592,0
1593,0
1594,0
1595,3
1597,0
1598,0
1599,2
1600,0
1601,2
1602,4
1603,0
1604,0
1605,3
1606,1
1607,0
1608,2
1609,0
1610,0
1611,0
1612,4
1613,4
1614,2
1615,4
1616,14
1617,0
1618,1
1619,0
1620,3
1621,0
1623,3
1624,2
1625,10
1626,0
1627,0
1628,0
1630,3
1632,0
1633,0
1634,1
1635,12
1636,10
1637,2
1638,0
1639,0
1640,0
1641,3
1644,14
1646,0
1647,0
1648,0
1649,2
1650,0
1651,2
1654,2
1658,11
1659,0
1660,0
1661,0
1662,13
1664,2
1665,13
1667,2
1668,0
1669,0
1670,0
1672,8
1673,11
1676,10
1677,3
1679,1
1680,0
1681,0
1682,2
1683,2
1684,0
1685,0
1686,3
1687,0
1688,0
1690,1
1692,0
1693,0
1694,2
1695,0
1697,2
1698,0
1701,0
1702,0
1703,10
1704,10
1705,10
1706,0
1707,0
1708,2
1709,0
1710,8
1711,8
1712,0
1713,2
1714,0
1715,0
1717,0
1718,0
1719,0
1720,0
1721,4
1722,0
1724,10
1728,0
1729,0
1730,3
1731,0
1732,0
1733,0
1734,3
1735,3
1736,0
1737,3
1738,3
1740,0
1741,2
1743,0
1744,2
1745,0
1747,0
1748,4
1749,4
1750,0
1751,8
1752,0
1753,0
1754,9
1755,0
1756,2
1759,0
1760,3
1761,3
1762,0
1763,2
1764,2
1765,4
1766,0
1768,0
1769,11
1770,10
1773,2
1774,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,2
1782,0
1783,0
1784,0
1785,0
1787,0
1788,0
1791,1
1792,3
1793,0
1795,0
1796,2
1797,0
1798,0
1802,4
1804,0
1805,0
1806,13
1807,1
1808,10
1809,0
1811,10
1812,0
1813,10
1814,0
1815,0
1816,0
1817,0
1819,0
1820,0
1822,2
1823,2
1825,3
1826,0
1827,13
1828,0
1829,4
1830,12
1831,0
1832,2
1833,0
1834,0
1835,0
1836,3
1837,0
1838,3
1839,0
1840,0
1841,3
1843,4
1844,0
1845,4
1846,0
1847,5
1848,14
1849,0
1850,0
1851,3
1852,3
1853,1
1854,8
1855,8
1856,8
1857,0
1858,0
1860,1
1863,12
1865,0
1866,4
1867,2
1868,0
1870,0
1872,0
1873,0
1874,2
1876,0
1877,3
1878,4
1879,0
1880,0
1885,1
1886,0
1887,0
1888,2
1889,0
1891,3
1892,0
1893,2
1894,0
1895,0
1896,1
1897,10
1898,1
1899,0
1900,0
1901,0
1902,0
1903,1
1904,4
1905,3
1906,14
1907,0
1908,3
1910,0
1911,0
1912,0
1913,0
1914,0
1915,3
1916,4
1917,0
1918,13
1920,0
1921,1
1922,12
1923,0
1924,4
1925,0
1927,11
1928,0
1929,0
1930,0
1931,0
1932,12
1933,1
1934,2
1936,0
1937,4
1938,0
1939,0
1940,14
1941,2
1942,1
1943,3
1944,0
1945,3
1946,4
1947,0
1948,11
1949,0
1951,2
1952,0
1953,2
1954,0
1955,10
1957,0
1958,0
1960,0
1961,4
1962,2
1963,0
1964,0
1966,0
1967,3
1968,2
1969,0
1971,0
1972,8
1973,0
1974,0
1975,2
1976,0
1977,2
1978,0
1980,10
1981,4
1982,0
1983,0
1984,0
1985,2
1986,0
1988,3
1990,0
1992,3
1993,0
1994,0
1995,0
1997,0
1998,0
1999,0
2000,0
2001,10
2002,0
2003,0
2004,10
2007,0
2008,3
2009,0
2010,2
2011,2
2013,0
2014,0
2015,0
2017,0
2018,0
2019,0
2020,13
2022,2
2023,0
2025,3
2026,3
2028,0
2029,3
2030,4
2032,0
2033,4
2036,0
2037,0
2038,0
2039,3
2040,4
2042,2
2043,4
2044,0
2045,0
2046,3
2048,4
2050,3
2051,0
2052,0
2054,0
2055,2
2059,0
2060,4
2061,0
2062,10
2064,0
2065,0
2066,0
2068,0
2070,4
2071,3
2072,8
2073,3
2074,0
2076,0
2078,13
2079,3
2080,10
2081,0
2082,0
2083,0
2084,0
2085,4
2086,4
2088,9
2090,2
2092,0
2094,2
2096,12
2097,0
2098,0
2099,0
2100,2
2101,0
2102,0
2103,0
2105,0
2106,0
2107,0
2108,0
2109,6
2110,0
2111,3
2113,10
2114,14
2115,3
2116,0
2117,0
2119,0
2120,0
2121,0
2122,3
2123,3
2124,0
2125,10
2126,0
2127,0
2128,2
2130,0
2131,2
2132,0
2133,12
2134,0
2135,2
2136,3
2137,0
2139,0
2140,1
2141,10
2142,4
2143,2
2146,2
2147,0
2148,14
2150,4
2152,0
2153,3
2154,2
2155,0
2156,2
2157,4
2158,14
2161,2
2162,0
2163,0
2165,0
2167,0
2168,1
2169,3
2170,8
2171,0
2172,0
2173,3
2175,0
2176,0
2178,2
2179,0
2180,0
2181,0
2184,0
2185,2
2186,4
2187,10
2188,0
2189,2
2191,1
2192,0
2193,2
2195,4
2196,0
2197,3
2198,14
2199,0
2202,1
2203,3
2204,0
2207,0
2209,5
2210,11
2211,0
2212,2
2213,4
2214,0
2215,0
2216,12
2217,4
2219,0
2220,2
2221,3
2222,2
2223,2
2224,2
2225,9
2226,3
2229,4
2230,12
2231,11
2232,0
2233,3
2234,2
2235,0
2236,1
2237,0
2238,0
2239,2
2240,10
2242,0
2243,4
2244,0
2245,3
2247,8
2249,11
2250,0
2251,13
2253,0
2254,0
2255,0
2256,2
2257,0
2258,0
2260,3
2261,0
2262,2
2263,0
2264,3
2265,11
2266,2
2267,0
2268,3
2269,14
2270,2
2272,5
2274,10
2275,10
2277,0
2278,7
2279,2
2280,2
2281,0
2282,5
2283,10
2284,2
2285,3
2286,0
2287,4
2288,2
2291,0
2292,0
2294,4
2295,11
2297,0
2299,0
2300,0
2302,5
2304,4
2305,11
2306,0
2307,4
2308,0
2309,14
2310,0
2312,4
2313,10
2316,0
2318,0
2320,3
2321,0
2322,0
2323,10
2324,3
2326,3
2327,4
2328,13
2329,11
2330,1
2331,0
2333,0
2334,4
2335,0
2336,0
2337,0
2338,14
2340,0
2341,2
2342,0
2343,4
2344,4
2346,2
2347,10
2348,0
2349,10
2350,13
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,4
2361,1
2362,1
2363,2
2364,10
2365,2
2366,1
2367,0
2368,4
2369,3
2370,0
2373,0
2376,0
2377,4
2378,2
2379,0
2380,0
2381,9
2382,0
2383,2
2384,4
2387,2
2388,14
2389,1
2390,0
2391,2
2393,0
2394,0
2395,2
2396,0
2397,2
2398,2
2400,0
2401,14
2402,0
2404,0
2405,0
2406,0
2408,11
2409,0
2410,4
2411,0
2414,3
2416,10
2417,4
2420,0
2421,0
2422,2
2423,14
2424,0
2425,4
2426,0
2427,10
2428,3
2430,0
2431,0
2433,13
2434,10
2436,0
2437,0
2438,0
2439,2
2440,0
2441,4
2443,0
2444,12
2445,2
2446,10
2447,3
2448,3
2449,10
2450,2
2451,2
2452,0
2453,0
2454,0
2455,3
2457,0
2458,0
2459,14
2462,0
2463,2
2464,0
2465,0
2466,0
2468,12
2469,0
2470,0
2471,0
2472,2
2474,10
2475,0
2478,10
2481,4
2482,4
2483,10
2484,0
2485,3
2486,10
2487,1
2488,0
2489,0
2490,0
2491,10
2492,3
2493,0
2495,0
2496,0
2497,2
2498,6
2500,3
2501,10
2502,0
2503,2
2504,4
2505,2
2506,0
2509,10
2510,3
2511,0
2512,10
2513,2
2514,0
2515,11
2516,5
2518,2
2519,0
2520,0
2521,14
2522,0
2523,2
2524,0
2525,0
2526,0
2527,2
2528,4
2530,2
2531,13
2532,0
2534,0
2535,0
2536,0
2537,0
2538,2
2539,14
2540,0
2541,2
2542,7
2543,2
2544,0
2545,0
2546,3
2547,2
2548,0
2549,0
2552,4
2553,0
2555,3
2556,0
2557,2
2558,10
2559,0
2560,0
2561,9
2562,14
2563,2
2564,2
2565,4
2567,0
2568,0
2569,0
2570,0
2571,2
2572,0
2573,3
2574,3
2575,0
2577,2
2578,4
2580,2
2581,10
2582,2
2583,0
2584,0
2585,0
2587,4
2589,0
2590,12
2594,0
2595,4
2596,5
2597,0
2598,14
2600,0
2601,3
2603,10
2605,0
2606,4
2607,9
2609,4
2611,0
2612,12
2614,0
2615,8
2616,14
2617,0
2618,0
2619,2
2620,3
2621,0
2622,0
2623,0
2624,0
2625,2
2626,0
2627,3
2628,0
2630,3
2631,2
2632,0
2633,4
2635,0
2636,0
2638,2
2639,0
2640,0
2641,2
2642,0
2643,3
2644,4
2645,5
2646,3
2647,2
2648,12
2649,0
2650,1
2651,0
2652,0
2653,0
2654,3
2655,12
2656,0
2658,10
2659,0
2660,11
2662,0
2663,0
2664,0
2665,2
2666,2
2667,0
2669,4
2670,2
2673,1
2674,3
2675,12
2676,2
2677,3
2678,0
2679,10
2681,2
2683,10
2684,3
2685,0
2686,0
2687,0
2688,10
2689,0
2692,10
2694,11
2695,11
2696,2
2698,0
2699,4
2700,0
2702,0
2703,1
2704,2
2706,0
2707,2
2708,14
2709,0
2711,2
2713,0
2714,0
2715,0
2717,3
2718,14
2719,0
2720,4
2721,0
2722,0
2723,10
2724,4
2726,0
2727,0
2728,2
2729,2
2730,0
2731,0
2732,3
2733,4
2734,4
2735,10
2736,2
2737,14
2738,3
2739,0
2741,0
2742,0
2744,0
2747,2
2749,12
2750,2
2751,3
2752,11
2753,0
2756,0
2757,0
2758,10
2763,10
2764,0
2766,2
2767,0
2768,0
2769,0
2770,1
2771,11
2772,0
2773,10
2774,0
2776,3
2777,3
2779,10
2780,0
2781,11
2782,4
2783,1
2785,0
2786,13
2787,3
2788,0
2789,0
2790,4
2791,3
2792,10
2793,0
2794,0
2796,0
2797,0
2798,14
2799,1
2801,0
2802,10
2803,2
2807,0
2808,0
2809,1
2810,0
2811,0
2813,0
2814,4
2815,4
2816,2
2817,0
2818,0
2820,0
2821,0
2823,0
2825,0
2826,3
2827,3
2828,0
2829,0
2830,1
2834,14
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2842,0
2843,14
2844,0
2845,5
2846,3
2847,5
2848,4
2849,0
2851,0
2853,7
2855,0
2856,0
2857,3
2858,3
2861,0
2862,0
2864,0
2866,10
2867,0
2868,2
2869,0
2870,3
2871,0
2872,0
2874,0
2875,0
2876,2
2877,1
2878,0
2880,2
2881,0
2882,9
2883,2
2884,0
2886,2
2887,0
2888,11
2889,0
2890,0
2891,2
2892,14
2893,0
2894,0
2895,3
2896,0
2897,2
2898,2
2899,4
2900,0
2901,0
2902,0
2903,0
2904,0
2905,2
2906,14
2907,4
2908,3
2909,0
2910,2
2911,3
2912,0
2913,11
2914,2
2915,0
2918,0
2921,2
2922,0
2923,0
2924,2
2925,2
2926,0
2928,11
2929,0
2930,3
2931,10
2932,0
2933,0
2934,0
2935,0
2936,4
2937,0
2938,0
2939,0
2940,11
2941,0
2943,0
2944,0
2945,3
2946,2
2947,13
2948,0
2949,0
2950,0
2953,1
2954,3
2955,1
2956,0
2957,0
2959,0
2960,3
2961,2
2962,0
2963,2
2964,0
2965,4
2966,3
2967,0
2968,1
2969,0
2970,0
2971,0
2972,10
2973,0
2974,1
2975,4
2977,3
2978,2
2979,10
2980,0
2983,0
2984,9
2985,0
2986,0
2987,0
2988,0
2989,0
2990,0
2991,2
2992,0
2994,14
2996,14
2997,0
2998,0
2999,4
3000,2
3002,0
3004,0
3006,0
3007,14
3008,0
3010,0
3011,0
3012,2
3014,2
3015,1
3018,0
3019,10
3020,0
3021,0
3022,3
3023,1
3024,0
3025,10
3026,2
3027,14
3028,0
3029,9
3030,2
3031,0
3032,3
3033,0
3035,0
3036,0
3037,0
3039,2
3041,0
3042,0
3043,2
3044,2
3046,2
3047,0
3048,0
3049,10
3050,0
3051,4
3053,2
3054,0
3056,2
3057,0
3058,9
3059,1
3060,0
3061,0
3062,3
3063,4
3064,11
3065,0
3066,10
3067,3
3068,3
3070,0
3071,2
3072,0
3073,0
3075,3
3076,10
3077,0
3078,0
3079,0
3081,3
3082,0
3083,4
3085,0
3086,0
3087,1
3088,13
3089,0
3090,4
3091,0
3093,4
3094,0
3098,12
3099,3
3100,3
3101,0
3102,11
3103,2
3104,0
3105,4
3106,2
3109,0
3110,0
3111,2
3112,0
3114,0
3115,10
3116,2
3117,3
3118,3
3120,13
3122,2
3125,0
3126,2
3127,2
3128,1
3129,0
3130,0
3131,2
3132,0
3133,3
3134,4
3136,0
3137,4
3138,10
3139,0
3140,10
3141,4
3142,0
3143,0
3144,13
3147,6
3148,3
3149,4
3150,0
3151,0
3152,0
3153,14
3154,0
3155,9
3157,0
3158,0
3159,10
3160,0
3161,0
3162,3
3165,2
3166,0
3168,4
3169,4
3170,4
3171,0
3172,13
3173,0
3174,5
3175,0
3176,4
3177,3
3180,0
3181,0
3182,3
3183,6
3184,4
3185,4
3188,0
3189,10
3190,3
3192,10
3193,8
3194,2
3195,0
3197,10
3198,3
3199,2
3200,0
3201,12
3203,2
3204,10
3206,14
3207,11
3209,0
3210,0
3211,0
3212,2
3214,0
3215,14
3217,10
3218,0
3219,0
3220,3
3221,0
3222,3
3223,0
3225,0
3226,0
3227,8
3228,0
3230,7
3231,1
3232,0
3233,4
3234,0
3235,1
3236,2
3237,0
3238,10
3239,10
3240,2
3241,0
3242,0
3243,0
3244,0
3246,3
3247,0
3248,0
3249,0
3250,2
3251,14
3252,3
3253,2
3255,0
3256,2
3257,3
3259,10
3260,2
3261,13
3263,0
3264,0
3265,2
3266,1
3267,10
3268,2
3270,2
3271,10
3272,4
3273,10
3274,3
3275,3
3276,1
3277,0
3278,0
3279,2
3281,0
3282,0
3283,3
3284,2
3285,0
3286,2
3287,2
3288,0
3291,1
3292,2
3293,3
3294,0
3295,0
3296,2
3297,0
3298,0
3300,3
3301,10
3302,0
3303,0
3304,0
3306,0
3307,3
3309,2
3310,0
3311,0
3312,12
3313,0
3314,10
3315,0
3316,2
3317,3
3318,0
3319,0
3320,0
3321,11
3322,2
3323,0
3324,0
3325,0
3327,0
3328,0
3329,0
3332,0
3333,4
3334,0
3335,4
3336,10
3338,3
3340,8
3341,0
3342,0
3343,10
3344,0
3346,0
3347,0
3348,3
3349,2
3350,0
3351,3
3352,1
3353,0
3354,0
3355,1
3357,0
3358,2
3359,1
3360,3
3361,0
3364,2
3365,0
3367,0
3368,0
3369,0
3372,0
3373,4
3374,0
3375,4
3376,5
3377,2
3378,2
3380,0
3381,10
3383,0
3384,12
3385,3
3386,10
3387,3
3388,0
3389,0
3390,11
3391,2
3392,0
3393,2
3395,2
3396,2
3397,0
3399,2
3401,0
3402,2
3403,1
3404,2
3407,3
3408,3
3409,0
3410,0
3411,2
3412,1
3414,3
3417,4
3418,0
3419,0
3420,2
3421,4
3422,0
3423,0
3424,0
3426,0
3428,0
3429,0
3430,3
3431,3
3432,2
3433,0
3434,4
3436,2
3437,4
3438,0
3439,0
3440,0
3442,0
3443,10
3444,0
3445,0
3446,0
3448,10
3449,10
3451,10
3452,0
3453,11
3454,10
3455,0
3456,0
3457,1
3458,0
3459,1
3463,3
3464,4
3465,0
3466,8
3467,0
3468,0
3469,2
3470,2
3471,0
3473,12
3475,0
3476,0
3477,1
3478,0
3479,0
3480,1
3481,2
3482,0
3483,0
3485,10
3486,0
3487,0
3488,0
3489,2
3490,0
3491,0
3492,3
3494,0
3495,2
3496,11
3497,2
3498,0
3499,0
3501,0
3502,3
3504,0
3505,0
3506,0
3507,2
3508,10
3509,2
3510,0
3511,0
3512,2
3513,0
3514,0
3515,11
3518,0
3520,0
3522,3
3523,10
3524,0
3527,0
3528,0
3529,2
3531,0
3532,2
3533,2
3534,10
3535,2
3536,3
3537,0
3538,0
3539,3
3540,3
3541,2
3544,3
3545,10
3546,0
3549,2
3550,2
3551,0
3552,4
3553,0
3554,10
3556,4
3557,0
3559,0
3560,3
3561,1
3562,2
3563,5
3566,0
3567,0
3568,0
3569,10
3571,9
3572,3
3574,6
3575,0
3576,0
3577,0
3578,0
3582,2
3583,10
3584,14
3586,2
3587,1
3588,0
3589,11
3590,10
3592,0
3594,2
3595,0
3596,3
3597,2
3598,2
3599,0
3600,1
3601,2
3602,0
3604,0
3605,0
3607,4
3608,0
3609,2
3610,6
3611,2
3612,11
3613,2
3614,2
3615,3
3616,0
3617,3
3618,5
3619,0
3620,2
3621,0
3622,0
3624,10
3625,0
3626,2
3627,0
3628,13
3631,0
3632,2
3633,3
3635,0
3637,3
3638,0
3639,14
3640,14
3641,2
3642,14
3643,2
3645,0
3646,0
3647,2
3648,2
3649,2
3650,2
3651,2
3652,0
3653,2
3654,2
3655,12
3656,2
3657,2
3658,3
3659,0
3661,0
3662,3
3663,0
3664,1
3666,3
3667,0
3668,4
3669,0
3670,0
3672,0
3673,2
3674,2
3675,2
